Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,x coordinate,y coordinate,Location
2018,87,103613,103613,309 Exhibition Street,Melbourne (CBD),65 Degrees,4511,Cafes and Restaurants,Seats - Indoor,22,144.96872,-37.80874,"(-37.80874116, 144.9687239)"
2018,87,103613,103613,309 Exhibition Street,Melbourne (CBD),65 Degrees,4511,Cafes and Restaurants,Seats - Outdoor,8,144.96872,-37.80874,"(-37.80874116, 144.9687239)"
2018,87,103614,103614,311 Exhibition Street,Melbourne (CBD),Food Stories Chinese Canteen,4511,Cafes and Restaurants,Seats - Indoor,44,144.96870,-37.80870,"(-37.80869912, 144.9687045)"
2018,57,108585,108585,168 Russell Street,Melbourne (CBD),Hakata Genuke,4511,Cafes and Restaurants,Seats - Indoor,30,144.96819,-37.81227,"(-37.81227319, 144.9681873)"
2018,18,111021,111021,55 Flinders Lane,Melbourne (CBD),Tom Thumb Espresso,4511,Cafes and Restaurants,Seats - Indoor,20,144.97284,-37.81486,"(-37.8148555, 144.9728353)"
2018,37,102157,102157,90-98 Collins Street,Melbourne (CBD),Entrecote City,4511,Cafes and Restaurants,Seats - Indoor,65,144.97029,-37.81396,"(-37.81395614, 144.9702869)"
2018,104,103225,103225,433-435 Elizabeth Street,Melbourne (CBD),Rose Garden Barbecue Shop,4511,Cafes and Restaurants,Seats - Indoor,32,144.96034,-37.80886,"(-37.80885852, 144.9603439)"
2018,104,103225,103225,433-435 Elizabeth Street,Melbourne (CBD),Rose Garden Barbecue Shop,4511,Cafes and Restaurants,Seats - Outdoor,24,144.96034,-37.80886,"(-37.80885852, 144.9603439)"
2018,17,103925,103925,121-123 Flinders Lane,Melbourne (CBD),Sake Restaurant and Bar,4511,Cafes and Restaurants,Seats - Indoor,125,144.97051,-37.81567,"(-37.81566963, 144.9705136)"
2018,38,108982,108982,93-101 Spring Street,Melbourne (CBD),Saki Sushi Bar,4512,Takeaway Food Services,Seats - Indoor,12,144.97318,-37.81260,"(-37.81259963, 144.9731832)"
2018,38,108982,108982,93-101 Spring Street,Melbourne (CBD),Saki Sushi Bar,4512,Takeaway Food Services,Seats - Outdoor,14,144.97318,-37.81260,"(-37.81259963, 144.9731832)"
2018,18,103918,103918,61-73 Flinders Lane,Melbourne (CBD),Cecconi's Flinders Lane,4511,Cafes and Restaurants,Seats - Indoor,180,144.97251,-37.81506,"(-37.81506488, 144.9725123)"
2018,18,103918,103918,61-73 Flinders Lane,Melbourne (CBD),Cecconi's Flinders Lane,4511,Cafes and Restaurants,Seats - Outdoor,12,144.97251,-37.81506,"(-37.81506488, 144.9725123)"
2018,17,103920,103920,87-89 Flinders Lane,Melbourne (CBD),Terra Rossa,4511,Cafes and Restaurants,Seats - Indoor,80,144.97139,-37.81543,"(-37.81542936, 144.9713927)"
2018,58,105829,105829,37-41 Little Bourke Street,Melbourne (CBD),Kri Kri Restaurant,4511,Cafes and Restaurants,Seats - Indoor,80,144.97151,-37.81084,"(-37.81083601, 144.9715058)"
2018,259,101061,101061,106-114 Berkeley Street,Carlton,Seven Seeds,4511,Cafes and Restaurants,Seats - Indoor,90,144.95913,-37.80288,"(-37.80287781, 144.9591271)"
2018,254,106091,106091,139-141 Lygon Street,Carlton,Universal Pizza,4511,Cafes and Restaurants,Seats - Outdoor,60,144.96609,-37.80385,"(-37.80384761, 144.9660867)"
2018,254,106094,106094,147 Lygon Street,Carlton,Mad Hare,4511,Cafes and Restaurants,Seats - Indoor,18,144.96611,-37.80373,"(-37.80373285, 144.9661063)"
2018,254,106094,106094,147 Lygon Street,Carlton,Mad Hare,4511,Cafes and Restaurants,Seats - Outdoor,18,144.96611,-37.80373,"(-37.80373285, 144.9661063)"
2018,246,106099,106099,163-165 Lygon Street,Carlton,Casa Del Gelato,4512,Takeaway Food Services,Seats - Indoor,15,144.96643,-37.80187,"(-37.80186971, 144.96643)"
2018,246,106099,106099,163-165 Lygon Street,Carlton,Casa Del Gelato,4512,Takeaway Food Services,Seats - Outdoor,24,144.96643,-37.80187,"(-37.80186971, 144.96643)"
2018,246,106100,106100,167 Lygon Street,Carlton,Kokoblack,4511,Cafes and Restaurants,Seats - Indoor,35,144.96645,-37.80179,"(-37.80178519, 144.966446)"
2018,246,106100,106100,167 Lygon Street,Carlton,Kokoblack,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96645,-37.80179,"(-37.80178519, 144.966446)"
2018,246,106101,106101,169 Lygon Street,Carlton,Stuzzichino,4511,Cafes and Restaurants,Seats - Indoor,48,144.96646,-37.80172,"(-37.80171769, 144.9664576)"
2018,246,106101,106101,169 Lygon Street,Carlton,Stuzzichino,4511,Cafes and Restaurants,Seats - Outdoor,34,144.96646,-37.80172,"(-37.80171769, 144.9664576)"
2018,246,106105,106105,177-183 Lygon Street,Carlton,Cafe Notturno,4511,Cafes and Restaurants,Seats - Indoor,100,144.96649,-37.80145,"(-37.80144757, 144.9664933)"
2018,246,106105,106105,177-183 Lygon Street,Carlton,Cafe Notturno,4511,Cafes and Restaurants,Seats - Outdoor,48,144.96649,-37.80145,"(-37.80144757, 144.9664933)"
2018,246,106105,106105,177-183 Lygon Street,Carlton,Cafe Cavallino,4511,Cafes and Restaurants,Seats - Indoor,100,144.96649,-37.80145,"(-37.80144757, 144.9664933)"
2018,246,106105,106105,177-183 Lygon Street,Carlton,Cafe Cavallino,4511,Cafes and Restaurants,Seats - Outdoor,48,144.96649,-37.80145,"(-37.80144757, 144.9664933)"
2018,246,106106,106106,185-187 Lygon Street,Carlton,Cafe Cavallino,4511,Cafes and Restaurants,Seats - Indoor,54,144.96644,-37.80128,"(-37.80128342, 144.9664407)"
2018,246,106106,106106,185-187 Lygon Street,Carlton,Cafe Cavallino,4511,Cafes and Restaurants,Seats - Outdoor,68,144.96644,-37.80128,"(-37.80128342, 144.9664407)"
2018,246,106107,106107,189 Lygon Street,Carlton,Buenos Aires Steakhouse,4511,Cafes and Restaurants,Seats - Indoor,45,144.96649,-37.80119,"(-37.8011904, 144.9664881)"
2018,246,106107,106107,189 Lygon Street,Carlton,Buenos Aires Steakhouse,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96649,-37.80119,"(-37.8011904, 144.9664881)"
2018,246,106108,106108,191 Lygon Street,Carlton,Leyalina,4511,Cafes and Restaurants,Seats - Indoor,48,144.96650,-37.80114,"(-37.80114232, 144.9664967)"
2018,246,106108,106108,191 Lygon Street,Carlton,Leyalina,4511,Cafes and Restaurants,Seats - Outdoor,26,144.96650,-37.80114,"(-37.80114232, 144.9664967)"
2018,246,106110,106110,201-203 Lygon Street,Carlton,Tono On Borsari,4511,Cafes and Restaurants,Seats - Indoor,70,144.96667,-37.80090,"(-37.80089716, 144.9666725)"
2018,246,106110,106110,201-203 Lygon Street,Carlton,Tono On Borsari,4511,Cafes and Restaurants,Seats - Outdoor,58,144.96667,-37.80090,"(-37.80089716, 144.9666725)"
2018,246,106111,106111,197 Lygon Street,Carlton,Gelatissimo Carlton,4512,Takeaway Food Services,Seats - Outdoor,18,144.96665,-37.80102,"(-37.80101718, 144.96665)"
2018,246,106112,106112,199 Lygon Street,Carlton,Seasons Provedore,4511,Cafes and Restaurants,Seats - Indoor,20,144.96666,-37.80097,"(-37.80096713, 144.966659)"
2018,246,106112,106112,199 Lygon Street,Carlton,Seasons Provedore,4511,Cafes and Restaurants,Seats - Outdoor,18,144.96666,-37.80097,"(-37.80096713, 144.966659)"
2018,206,106113,106113,205-207 Lygon Street,Carlton,Dumpling ADA,4511,Cafes and Restaurants,Seats - Indoor,35,144.96661,-37.80046,"(-37.80045751, 144.9666077)"
2018,206,106113,106113,205-207 Lygon Street,Carlton,Dumpling ADA,4511,Cafes and Restaurants,Seats - Outdoor,16,144.96661,-37.80046,"(-37.80045751, 144.9666077)"
2018,206,106114,106114,209 Lygon Street,Carlton,Il Cantuccio Restaurant,4511,Cafes and Restaurants,Seats - Indoor,100,144.96665,-37.80042,"(-37.8004199, 144.9666501)"
2018,206,106114,106114,209 Lygon Street,Carlton,Il Cantuccio Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96665,-37.80042,"(-37.8004199, 144.9666501)"
2018,206,106118,106118,219-221 Lygon Street,Carlton,Papa Gino's Pizza Restaurant,4511,Cafes and Restaurants,Seats - Indoor,100,144.96672,-37.80019,"(-37.8001906, 144.9667165)"
2018,206,106118,106118,219-221 Lygon Street,Carlton,Papa Gino's Pizza Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,40,144.96672,-37.80019,"(-37.8001906, 144.9667165)"
2018,206,106120,106120,225-229 Lygon Street,Carlton,Cafe Corretto,4511,Cafes and Restaurants,Seats - Indoor,60,144.96674,-37.80005,"(-37.80004561, 144.966741)"
2018,206,106120,106120,225-229 Lygon Street,Carlton,Cafe Corretto,4511,Cafes and Restaurants,Seats - Outdoor,55,144.96674,-37.80005,"(-37.80004561, 144.966741)"
2018,206,106124,106124,239 Lygon Street,Carlton,Original Lolly Store,4129,Other Specialised Food Retailing,Seats - Outdoor,4,144.96678,-37.79983,"(-37.79982828, 144.9667784)"
2018,206,106125,106125,241 Lygon Street,Carlton,New Zealand Natural Ice Cream,4512,Takeaway Food Services,Seats - Outdoor,16,144.96679,-37.79978,"(-37.79978268, 144.9667855)"
2018,206,106130,106130,255-257 Lygon Street,Carlton,University Cafe,4511,Cafes and Restaurants,Seats - Indoor,120,144.96684,-37.79948,"(-37.79947759, 144.9668381)"
2018,206,106130,106130,255-257 Lygon Street,Carlton,University Cafe,4511,Cafes and Restaurants,Seats - Outdoor,56,144.96684,-37.79948,"(-37.79947759, 144.9668381)"
2018,206,106132,106132,263 Lygon Street,Carlton,Lygon Food Store,4511,Cafes and Restaurants,Seats - Indoor,29,144.96687,-37.79930,"(-37.7992972, 144.9668687)"
2018,206,106132,106132,263 Lygon Street,Carlton,Lygon Food Store,4511,Cafes and Restaurants,Seats - Outdoor,45,144.96687,-37.79930,"(-37.7992972, 144.9668687)"
2018,207,106143,106143,303 Lygon Street,Carlton,Tiamo Coffee,4511,Cafes and Restaurants,Seats - Indoor,50,144.96709,-37.79822,"(-37.79822119, 144.9670903)"
2018,207,106143,106143,303 Lygon Street,Carlton,Tiamo Coffee,4511,Cafes and Restaurants,Seats - Outdoor,29,144.96709,-37.79822,"(-37.79822119, 144.9670903)"
2018,207,106144,106144,305 Lygon Street,Carlton,Tiamo 2,4511,Cafes and Restaurants,Seats - Indoor,125,144.96708,-37.79818,"(-37.79817988, 144.967078)"
2018,207,106144,106144,305 Lygon Street,Carlton,Tiamo 2,4511,Cafes and Restaurants,Seats - Outdoor,29,144.96708,-37.79818,"(-37.79817988, 144.967078)"
2018,207,106149,106149,323 Lygon Street,Carlton,Milk The Cow,4511,Cafes and Restaurants,Seats - Indoor,80,144.96713,-37.79777,"(-37.79777441, 144.9671259)"
2018,207,106149,106149,323 Lygon Street,Carlton,Milk The Cow,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96713,-37.79777,"(-37.79777441, 144.9671259)"
2018,207,106152,106152,329 Lygon Street,Carlton,Heartattack and Vine,4511,Cafes and Restaurants,Seats - Indoor,35,144.96715,-37.79764,"(-37.79764335, 144.9671482)"
2018,207,106152,106152,329 Lygon Street,Carlton,Heartattack and Vine,4511,Cafes and Restaurants,Seats - Outdoor,16,144.96715,-37.79764,"(-37.79764335, 144.9671482)"
2018,207,106154,106154,337-343 Lygon Street,Carlton,Intersection Cafe,4511,Cafes and Restaurants,Seats - Indoor,39,144.96723,-37.79735,"(-37.79734792, 144.9672312)"
2018,207,106154,106154,337-343 Lygon Street,Carlton,Intersection Cafe,4511,Cafes and Restaurants,Seats - Outdoor,6,144.96723,-37.79735,"(-37.79734792, 144.9672312)"
2018,214,106186,106186,414-422 Lygon Street,Carlton,Green Man's Arms,4520,"Pubs, Taverns and Bars",Seats - Indoor,40,144.96781,-37.79695,"(-37.79694543, 144.9678124)"
2018,217,106189,106189,398-400 Lygon Street,Carlton,Trotters Bistro,4511,Cafes and Restaurants,Seats - Indoor,125,144.96776,-37.79763,"(-37.79763355, 144.9677569)"
2018,217,106189,106189,398-400 Lygon Street,Carlton,Trotters Bistro,4511,Cafes and Restaurants,Seats - Outdoor,24,144.96776,-37.79763,"(-37.79763355, 144.9677569)"
2018,217,106193,106193,368-386 Lygon Street,Carlton,Brunetti Carlton,4511,Cafes and Restaurants,Seats - Indoor,300,144.96816,-37.79804,"(-37.7980396, 144.9681566)"
2018,217,106193,106193,368-386 Lygon Street,Carlton,Brunetti Carlton,4511,Cafes and Restaurants,Seats - Outdoor,100,144.96816,-37.79804,"(-37.7980396, 144.9681566)"
2018,217,106193,106193,368-386 Lygon Street,Carlton,Cinema Nova,5513,Motion Picture Exhibition,Seats - Indoor,30,144.96816,-37.79804,"(-37.7980396, 144.9681566)"
2018,217,106195,106195,364 Lygon Street,Carlton,Seasalt Fish & Sushi Bar,4511,Cafes and Restaurants,Seats - Indoor,43,144.96764,-37.79828,"(-37.79828028, 144.9676438)"
2018,217,106195,106195,364 Lygon Street,Carlton,Seasalt Fish & Sushi Bar,4511,Cafes and Restaurants,Seats - Outdoor,17,144.96764,-37.79828,"(-37.79828028, 144.9676438)"
2018,217,106196,106196,362 Lygon Street,Carlton,Sea Saltfish & Sushi Bar,4511,Cafes and Restaurants,Seats - Indoor,43,144.96763,-37.79833,"(-37.79832946, 144.9676349)"
2018,217,106196,106196,362 Lygon Street,Carlton,Sea Saltfish & Sushi Bar,4511,Cafes and Restaurants,Seats - Outdoor,17,144.96763,-37.79833,"(-37.79832946, 144.9676349)"
2018,218,106197,106197,350 Lygon Street,Carlton,Grill'd Healthy Burgers,4511,Cafes and Restaurants,Seats - Indoor,56,144.96753,-37.79887,"(-37.79887064, 144.9675258)"
2018,218,106197,106197,350 Lygon Street,Carlton,Grill'd Healthy Burgers,4511,Cafes and Restaurants,Seats - Outdoor,32,144.96753,-37.79887,"(-37.79887064, 144.9675258)"
2018,218,106200,106200,344 Lygon Street,Carlton,Boost Juice,4512,Takeaway Food Services,Seats - Outdoor,4,144.96750,-37.79900,"(-37.79900009, 144.9675042)"
2018,218,106205,106205,330 Lygon Street,Carlton,DOC Delicatessen,4129,Other Specialised Food Retailing,Seats - Indoor,6,144.96748,-37.79926,"(-37.79926319, 144.9674837)"
2018,218,106210,106210,316-318 Lygon Street,Carlton,Copperwood,4511,Cafes and Restaurants,Seats - Indoor,160,144.96759,-37.79963,"(-37.79962581, 144.9675902)"
2018,218,106210,106210,316-318 Lygon Street,Carlton,Copperwood,4511,Cafes and Restaurants,Seats - Outdoor,33,144.96759,-37.79963,"(-37.79962581, 144.9675902)"
2018,247,106226,106226,258 Lygon Street,Carlton,T&Y Penguin Kitchen,4511,Cafes and Restaurants,Seats - Indoor,45,144.96717,-37.80114,"(-37.80114, 144.967168)"
2018,247,106226,106226,258 Lygon Street,Carlton,T&Y Penguin Kitchen,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96717,-37.80114,"(-37.80114, 144.967168)"
2018,247,106227,106227,256 Lygon Street,Carlton,Il Gusto,4511,Cafes and Restaurants,Seats - Indoor,75,144.96716,-37.80119,"(-37.80118709, 144.9671601)"
2018,247,106227,106227,256 Lygon Street,Carlton,Il Gusto,4511,Cafes and Restaurants,Seats - Outdoor,24,144.96716,-37.80119,"(-37.80118709, 144.9671601)"
2018,247,106229,106229,246-252 Lygon Street,Carlton,Villa Romana,4511,Cafes and Restaurants,Seats - Indoor,200,144.96734,-37.80137,"(-37.8013745, 144.967335)"
2018,247,106229,106229,246-252 Lygon Street,Carlton,Villa Romana,4511,Cafes and Restaurants,Seats - Outdoor,60,144.96734,-37.80137,"(-37.8013745, 144.967335)"
2018,247,106230,106230,242-244 Lygon Street,Carlton,Front Cooking School,4511,Cafes and Restaurants,Seats - Indoor,40,144.96726,-37.80151,"(-37.80151241, 144.967259)"
2018,247,106230,106230,242-244 Lygon Street,Carlton,Front Cooking School,4511,Cafes and Restaurants,Seats - Outdoor,8,144.96726,-37.80151,"(-37.80151241, 144.967259)"
2018,247,106231,106231,240 Lygon Street,Carlton,Piccolo Mondo,4511,Cafes and Restaurants,Seats - Indoor,120,144.96725,-37.80158,"(-37.80158017, 144.9672471)"
2018,247,106231,106231,240 Lygon Street,Carlton,Piccolo Mondo,4511,Cafes and Restaurants,Seats - Outdoor,28,144.96725,-37.80158,"(-37.80158017, 144.9672471)"
2018,247,106232,106232,238 Lygon Street,Carlton,Spaghettata Restaurant,4511,Cafes and Restaurants,Seats - Indoor,130,144.96724,-37.80163,"(-37.80162553, 144.9672392)"
2018,247,106232,106232,238 Lygon Street,Carlton,Spaghettata Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,44,144.96724,-37.80163,"(-37.80162553, 144.9672392)"
2018,247,106233,106233,234-236 Lygon Street,Carlton,Carmine's Bistro,4511,Cafes and Restaurants,Seats - Indoor,100,144.96723,-37.80169,"(-37.80169378, 144.9672279)"
2018,247,106233,106233,234-236 Lygon Street,Carlton,Carmine's Bistro,4511,Cafes and Restaurants,Seats - Outdoor,50,144.96723,-37.80169,"(-37.80169378, 144.9672279)"
2018,247,106235,106235,230 Lygon Street,Carlton,Lygon Dolce Vita,4511,Cafes and Restaurants,Seats - Indoor,45,144.96721,-37.80180,"(-37.801804, 144.9672089)"
2018,247,106235,106235,230 Lygon Street,Carlton,Lygon Dolce Vita,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96721,-37.80180,"(-37.801804, 144.9672089)"
2018,247,106236,106236,220-228 Lygon Street,Carlton,Little Lygon Restaurant,4511,Cafes and Restaurants,Seats - Indoor,26,144.96719,-37.80192,"(-37.80191685, 144.9671894)"
2018,247,106236,106236,220-228 Lygon Street,Carlton,Little Lygon Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,50,144.96719,-37.80192,"(-37.80191685, 144.9671894)"
2018,247,106238,106238,192-202 Lygon Street,Carlton,Players On Lygon,4520,"Pubs, Taverns and Bars",Seats - Outdoor,12,144.96709,-37.80246,"(-37.80246412, 144.9670937)"
2018,252,106240,106240,174-178 Lygon Street,Carlton,Lemongrass,4511,Cafes and Restaurants,Seats - Indoor,64,144.96678,-37.80306,"(-37.80305852, 144.9667799)"
2018,252,106240,106240,174-178 Lygon Street,Carlton,Lemongrass,4511,Cafes and Restaurants,Seats - Outdoor,16,144.96678,-37.80306,"(-37.80305852, 144.9667799)"
2018,252,106242,106242,166-168 Lygon Street,Carlton,Il Gambero On The Park,4511,Cafes and Restaurants,Seats - Indoor,221,144.96681,-37.80331,"(-37.8033096, 144.9668099)"
2018,252,106242,106242,166-168 Lygon Street,Carlton,Il Gambero On The Park,4511,Cafes and Restaurants,Seats - Outdoor,28,144.96681,-37.80331,"(-37.8033096, 144.9668099)"
2018,252,106244,106244,160-162 Lygon Street,Carlton,Vodka Temple,4520,"Pubs, Taverns and Bars",Seats - Indoor,200,144.96677,-37.80344,"(-37.80344128, 144.9667701)"
2018,252,106244,106244,160-162 Lygon Street,Carlton,Vodka Temple,4520,"Pubs, Taverns and Bars",Seats - Outdoor,40,144.96677,-37.80344,"(-37.80344128, 144.9667701)"
2018,252,106248,106248,132-136 Lygon Street,Carlton,La Spaghetteria Ristorante,4511,Cafes and Restaurants,Seats - Indoor,180,144.96669,-37.80396,"(-37.80395768, 144.9666932)"
2018,252,106248,106248,132-136 Lygon Street,Carlton,La Spaghetteria Ristorante,4511,Cafes and Restaurants,Seats - Outdoor,42,144.96669,-37.80396,"(-37.80395768, 144.9666932)"
2018,252,106249,106249,128-130 Lygon Street,Carlton,Da Guido,4511,Cafes and Restaurants,Seats - Indoor,60,144.96668,-37.80404,"(-37.80403678, 144.9666803)"
2018,252,106249,106249,128-130 Lygon Street,Carlton,Da Guido,4511,Cafes and Restaurants,Seats - Outdoor,14,144.96668,-37.80404,"(-37.80403678, 144.9666803)"
2018,252,111060,106250,124 Lygon Street,Carlton,Thai City Restaurant,4511,Cafes and Restaurants,Seats - Indoor,55,144.96670,-37.80444,"(-37.80443702, 144.966702)"
2018,252,111060,106250,124 Lygon Street,Carlton,Thai City Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,24,144.96670,-37.80444,"(-37.80443702, 144.966702)"
2018,252,111061,106250,122 Lygon Street,Carlton,Tamra Siam,4511,Cafes and Restaurants,Seats - Indoor,30,144.96670,-37.80444,"(-37.80443702, 144.966702)"
2018,252,111061,106250,122 Lygon Street,Carlton,Tamra Siam,4511,Cafes and Restaurants,Seats - Outdoor,16,144.96670,-37.80444,"(-37.80443702, 144.966702)"
2018,252,111062,106250,120 Lygon Street,Carlton,Lygon Charcoal Grill & Steakhouse,4511,Cafes and Restaurants,Seats - Indoor,100,144.96670,-37.80444,"(-37.80443702, 144.966702)"
2018,252,111062,106250,120 Lygon Street,Carlton,Lygon Charcoal Grill & Steakhouse,4511,Cafes and Restaurants,Seats - Outdoor,29,144.96670,-37.80444,"(-37.80443702, 144.966702)"
2018,252,111064,106250,114 Lygon Street,Carlton,Killiney Kopitiam,4511,Cafes and Restaurants,Seats - Indoor,27,144.96670,-37.80444,"(-37.80443702, 144.966702)"
2018,252,111064,106250,114 Lygon Street,Carlton,Killiney Kopitiam,4511,Cafes and Restaurants,Seats - Outdoor,18,144.96670,-37.80444,"(-37.80443702, 144.966702)"
2018,252,111066,106250,110 Lygon Street,Carlton,Ying Thai 2,4511,Cafes and Restaurants,Seats - Indoor,30,144.96670,-37.80444,"(-37.80443702, 144.966702)"
2018,252,111066,106250,110 Lygon Street,Carlton,Ying Thai 2,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96670,-37.80444,"(-37.80443702, 144.966702)"
2018,267,106252,106252,56-62 Lygon Street,Carlton,Artee Cafe,4511,Cafes and Restaurants,Seats - Indoor,42,144.96644,-37.80567,"(-37.8056696, 144.9664402)"
2018,267,106252,106252,56-62 Lygon Street,Carlton,Artee Cafe,4511,Cafes and Restaurants,Seats - Outdoor,7,144.96644,-37.80567,"(-37.8056696, 144.9664402)"
